,review_text,date
1640," удивлен сидим дочей читаем отзывы сайте видим заголовка абхазии самое большое количество отзывов, естественно зашел зачитался!и неудержимая сила взяла власть свои руки, вобщем кратко!!!были абхазии раза точно были, перестали ездить не хамство, грязь разруха пишут, хотя многократно этим сталкивались находясь там. приехали разв апцху сидим кушаем подъезжает авто выходит народу, садятся стенкой начинается застолье, послемногочисленных тостов бурно начинают ругать матом особой жестокостью завидовать русским, сидел не верил своим ушам, не прислушивался просто ужинали своей семьей! сколько услышал россиян россию стало обидно горько душе тех пор семья туда не ездием. выходили курить туалет спрашивали откуда? россияне пойдемте нам стол наши братья, 5 мин назад поливал грязью затем говорит брат поедем стол!вывод завидует россии это враги, никто не любит ругают видимо помогает! родной язык сидели нем обсуждали, нет говоря русском поливали дерьмом! поэтому россиянам давно пора привыкнуть нашего брата нигде не любят, нужно грамотным ушлым наше время! тех пор кстати нам открыли глаза летаем тайланд о.пхукет фруктов море, природа также нетронутая целом. море супер, дешевый массаж ног, морепродукты, понятные деньги, напрягает перелет 8 часов самолеты летают большие!!спасибо прочитал! ", 07 сентября 2013
1641," ира путь машине москвы абхазии занимал 26 бессонных часов. подъезде абхазской земле, миновав сочи адлер скудными пальмами, не ожидали увидим там, земле гордых горцев.и встречает душная очередь границы абхазии россии. мимо снуют абхазские мужи, корифеи абхазского отдыха ещё куча неясного народа, складывается впечатление, находимся черкизовском рынке, очень душно, время утро, дальше???вся наша честная компания составе 4 человек решает, границу придется проходить владельцу автомобиля, значит мне. сажусь руль своей любимой машинки, сотоварищам моим супругом предстоит перейти границу своих двоих. да - да, именно так, такова логика абхазских пограничников, т.к. русские вряд додумались такого, простите, идиотизма.именно началось моё путешествие горячим землям абхазии. движусь своем авто жуткой суете понимаю, русских вокруг нет вообще, одни абхазы везут родину что-то кого-то, начинаю чувствовать волнение, пристальные взгляды собственную персону, прячусь машине тонировкой, горцы продолжают рассматривать мартышку. пришло мое время, пограничный пост выходить машины преодолеть границу. выхожу...может удивитесь, выхожу понимаю, раю. улыбчивый пограничник, абхазские торгаши, таксисты просто мужчины берут мной шефство. столько не навязчивого мягкого внимания не встречала нигде никогда. возникло одного вопроса поводу прохождения важной процедуры. обеспечили необходимыми документами, объяснили заполнять, проводили паспортного контроля вернули обратно мою машинку, вся эта процедура сопровождалась нежными улыбками, комплиментами кучей положительных эмоций. самое главное, процессе чинного действа не чувствовала, окружают маньяки дикие горные люди.там абхазской границе начала понимать, абхазии живут отличные мужчины москве нет абхазцев, просто кардинально меняются попадая столицу россии?а временем покидаю пограничный пост, последнее кпп:- должна показать какие-нибудь документы?- нет, улыбку!!! удачного отдыха!!!я улыбаюсь пограничнику, шлагбаум открыт, встречай меня, абхазия. осталось подобрать своих попутчиков, они, стоят обочине улыбаются, видимо прошло гладко, прыгают авто, трогаемся...проселочная дорога, поворот поворот, остановились нужде, фото видеосъемка память. муж садиться руль, думаю, зря это делает.уважаемые читатели границе поняла, это месте женщина позволить все, числе нарушение правил дорожного движения, совершенно безнаказанно.ну пора вернуться заголовку моей статья. хочу донести вас, дорогие читатели,что абхазии не райские мужчины. самое интересное, пост гаи немного райский, своими чудными пальмочками цветочками, которые окружают посетителями, которые спешно проезжают мимо, бибикают, обмениваются приветствиями спорят гаишниками. да, да, именно спорят гаишниками, немного побить, не верите? не верю, хотя наблюдала такую картину собственными глазами.и впереди ждут гагры пицунда величественными эвкалиптами вдоль дорог, могучими пальмами, помпезной архитектурой потрясающие горные массивы снежными шапками снега облаков.не хочется вдаваться подробности поводу нашего заселения отель, затрону вопрос кратко. общем отель который выбрали пицунде заполнен, пытались поселить не райский отель райским названием солнечный , отель ад райской земле, предназначенной богу, гласит одна абхазских легенд. самое интересное, жители рая умеют безмерно сочувствовать неприятностям чужих людей, стараются неуклюже оказать какую помощь не почувствуете одинокими, случается оживленной улице центре города москва.но справедливость восторжествовала, заселяют неплохой отель городе сухуми (сухум называю коренные жители). ехать туда не ближний свет, это не плохо, автоматически появляется возможность рассмотреть абхазию.и вперед переключениями... движемся жаркой земле чудесной абхазии, дорогу сопровождают те пальмы эвкалиптами, гранатовые мандариновые деревья, дорогах лежат коровы, обочинам гуляют свинюшки. движемся побережью, легкий серпантин свежий воздух кружат нам голову, это усталость???вот преодолеваем мост душу закладывается тревога. склоне скалы располагаются надгробья погибших воинов, которые защищали райскую землю неприятеля героически погибли горах, положено горцам. да действительно , война, ждет дальше: улицы расстрелянными домами, выжжены квартиры, заброшены отели, разбитые вокзалы счастливые улыбки гордого народа абхазии. видимо улыбки горячие слова компенсируют отдыхающим этк картину, которая пахнет смертью.ну пороге отеля. ресепшене встречает улыбчивая девушка:- добрый день, наверное очень устали, давно ждем, пойдемте провожу номера.в момент почувствовала дома.а дальше.... рай рай. самая вкусная еда мире, самое лучшее вино мире, необыкновенные горы чичтейшими озерами, величественные пищеры, сказочные храмы церкви, необыкновенные пальмовые бульвары, заросли кунжута паутины винограда, тихие ночи звездным небом, бесшумные полеты летучих мышей, причудливые крабы набережной пустынные пляжи черного моря.время летело плавно, вокруг замерло, пора возвращаться землю грешную, нет гордых мужей, метро час пик чувствуешь одинокой никому нет дела твоих проблем несчастий, ужин микроволновки, промозглое утро усталый вечер. единственное радует тут, воспоминание отдыхе надежда возвращение. ", 06 сентября 2013
1642," попробуйте положительный отзыв оставить сайте отдыхе абхазии - затопчут, пеной рта доказывая, плохо, те, не стране лет 20, никогда.в абхазии разному, мире.мы передвигаемся исключительно общественном транспорте, разу не столкнулись криминалом годы отдыха стране (более 35 лет). увидела, кто-то трется возле моих чемоданов полупустом автобусе, первое, сделала - это пошла забрала свои чемоданы.жилье всякое. верю, могли предложить сырую квартиру. понимаю, почему заселились - детьми, дороги, сильно не побегаешь поисках. поэтому то, находить жилье заранее, едете первый раз, несколько вариантов иметь, что-то не понравится.про сухум другом ресурсе читала смотрела фото, замечательно отдохнули. т.е. попал, рассчитывал. моим предпочтениям - сухум, гагры, кто-то не видит смысла заезжать дальше пицунды.надо ответственно относиться своему отдыху. ", 06 сентября 2013
1643," этим летом здравствуйте, этим летом абхазии, сделали вывод отдыха страну нужно посещать экспрессом 2-3 дня выше головы это время увидеть прелести природы проехать вдоль поперек. пока присматриваются крадуны прочие недоброжелатели решатся сделать свои пакости, уедите. поэтому кому невтерпежь оказаться долго не задерживайтесь совет. береженного бог бережет, страна очень очень специфическая никто не скажет точного ответа происходят странные вещи, коренные абхазы ругают шпану гала очамчиры другие хаят гудаутских, считаю фоне нужно стать хитрее менее наивным едите страну отдыха сезон должен принести плоды зиму))) туда не поеду достаточно 5 дней году, 4 день болела голова дурных навязчивых разговоров местных приезжих сидят сравнивают нелучше. еда не очень, менее кормят золотой рыбке официанты славяне украины, дня 2 это кафе не хочется да цены вышеадлерских...чесно говоря не знаю туда едут люди?, мое мнение отдохнуть экстримально горах, не уговоры семьи туда вообще не поехал. азовское море теплее рыба, люди также стали злее таки единомышленники адекватная полиция, собрался туда сразу говорю будьте предельно внимательны осторожны пакостников много, имейте запасной вариант не платите перед, присмотритесь сделайте вывод.всем хорошего отдыха невероятно дружелюбных приключений пусть это черноморское побережье!!! досвидания ", 06 сентября 2013
1644," абхазии отдыхаю каждый год абхазии году целый месяц жил .по долгу одном месте не задерживался . золотом береге ,там жили поселке неделю гостинице не доезжая берега 1500 метров .гостиница чистая туалет душ горячая ,холодная вода. номере холодильник ,кондиционер,телевизор балкон августе платили сутки человека 300 р. ,место тихое отдыхать хорошо.,до моря далековато, плохо и,что не можешь приготовить нужно идти дом против дополнительную плату заказывать питание.немножко пляже пляжем мостом общая свалка ,на самом пляже грязно не убирается домиках не не могу сказать.проехал побережье сделал вывод . моря гагре нет.в году цены заметно полезли верх сравнению прошлым годом персики 65-90, яблоки 45 ,виноград 90 не местный ,помидоры 50 80 . огурцы 40 инжир . 100 р ,хотя парках бесплатно нарвать . маршрутках цены нужно заранее узнавать сколько платить . . водители редко говорят , (если не платишь).мне нравится отдыхать абхазии пока могу зарплате позволить . хотя цены будут расти задумываться ехать туда ехать . году сравнению прошлым августом 2012 г. отдыхающих меньше. ", 05 сентября 2013
1645," свёртывании темы геополитики..:) уважаемые господа, дискутирующие политические темы. прошу не забывать, цели опубликования данном ресурсе называемых отзывов. политика, геополитика, требует чёткости формулировок, фактов, глубиной владения предметом! судя тому пишут некоторые дискутирующие столь тонкую тему, далеки фактической реальности! всё это вводит граждан заблуждение, отдаляет основной сути данного ресурса..! например – россия грузией, всем известного вооружённого конфликта 2008г., не вела никаких консультаций переговоров, отозваны российские послы республиках абхазии осетии сформированы военные базы россии, помимо миротворческих, собственно логично. касаемо стратегической геополитики россии абхазии, ежу понятно интересы абхазии россии совпадают, вероятно временем, пыль уляжется, абхазия войдёт состав российской федерации. это указывают поверхностные признаки – получение гражданства р.ф. паспортов 90% граждан абхазии начиная 2006 года, соответственно + российские пенсии пособия.. также серьёзные денежные вливания республику.. дабы закрыть тему, приведу выдержку официальных документов.. - парламент абхазии: фактическую независимость лишь легитимировать соответствии уставом оонокт. 18 2006, 14:33парламент абхазии обратился президенту российской федерации федеральному собранию российской федерации признании независимости республики абхазия установлении рф абхазией ассоциированных отношений . постановление принято сегодня расширенном заседании парламента участием президента сергея багапш, представителей ветвей власти республики, общественно-политических движений партий, религиозных конфессий. абхазия обладает всеми необходимыми признаками атрибутами суверенного государства, признаваемыми мировым сообществом, организация деятельность которого соответствует всем критериям демократического, правового социального государства, основанного представительной демократии разделении властей. республике абхазия сложились демократические институты: развитое гражданское общество, свободные независимые средства массовой информации, легальная оппозиция, эффективная правовая система, - отмечается обращении парламента.тринадцатилетний послевоенный период, - подчеркивается документе, подтвердил жизнеспособность de-facto независимого абхазского государства требуется лишь легитимировать её суверенитет соответствии уставом оон. исходя вышеизложенного, основываясь естественном праве народов самоопределение, исторических реалиях становления развития абхазской государственности, политико-правовой обоснованности существования республики абхазия суверенного государства, признавая исключительную роль россии судьбе абхазского народа государственности, учитывая братские узы, тесные взаимоотношения народом абхазии народами российской федерации, принимая внимание желание абсолютного большинства населения абхазии связать судьбу россией, подтверждением чему является принятие гражданства российской федерации 90% жителей абхазии, народное собрание республики абхазия, 1. обратиться президенту российской федерации федеральному собранию российской федерации признании независимости республики абхазия установлении российской федерацией республикой абхазия ассоциированных отношений. 2. настоящее постановление вступает силу дня принятия.всем удачи, берегите себя..! ", 05 сентября 2013
1646," валерию валерий, запомните, никто просто деньги давать не будет.референдум, наш, абхазии - политики плевали народ - согласитесь., подделают, это не переживайте.вы высказали свое мнение, эмоциональное, рациональное. же, политика диктовать свое, считаю, абхазия составе россии не нужна, не вас, не спрашивать не собираются.поглядите, другие мелкие страны, которые входили состав той югославии, да ссср тоже, какое существование ведет......армения решила, вдруг, войти таможенный союз...ребята, объединение любые альянсы, приведет слиянию, не говорю сегодняшнем времени, зависит, стоит руля ином государстве это 5 лет произойти 25...слабо-экономические государства, будут бедными родственниками сильных.....во века, самым дорогим являлось территориальность государства, увеличение земель, хотите, гуманнее происходит.валерий, почитайте историю поймете. ", 05 сентября 2013
1647," даниил каждый день приходя работу, читаю отзывы, где-то смешно, где-то печально, где-то обидно.приводя факты геополитической обстановки мире, смешивая политику, стране (причем складывается впечатление, россии довольны нашей властью) становится понятно одно - многие считают, нам должны, конфликты, войны каждого нашего человека носить руках...но не дальновиден тот, считает абхазия - нам должна, земля колхозу...неужели, народ столько политически неграмотен, не видит фактов???почему наша страна виде политических деятелей помогает финансово???почему восстановлением (пусть хреновым) занимается ржд, не дешевая турецкая, скажем, компания? почему россия рьяно отстаивает суверенитет абхазии??? поступают довольно скромные финансовые потоки восстановление???...и наконец, почему россия отстаивает признала независимость???? весь остальной мир - нет!!!??...не скрытых источников...еще 2010 году, россией грузией велись консультации, всем направлениям...и вопросов абхазия, территориальная целостность...тогда не договорились, однако плану, 2025 года, абхазия должна войти состав россии, это сделать???)))....да берите независимость сколько влезет - пожалуйста, будете делать?...денег нет, работы нет, нет)))...кроме курортного сезона воровства...ну пускай 5 лет живут)))...это принуждение, хотите поводок финансовый, того, абхазия сама вступила состав россии...да, 2009 году президент абхазии заявил хочет вступить, однако политики нашие, заявили вариант не рассматривают - почему???да потому, запад не отошел нападения русского медведя грузию - пресса писала западная, компания закончилась независимостью южной осетией абхазией, нам нужно подняться глазах мирового сообщества, типа мир всем мире!!!по истечению 6 лет, видеть, наши политики, договорились грузией сотрудничестве, зачем???...за тем, вливаем большие деньги экономику, счет этого, признают независимость абхазии южной осетии...признание грузии факта - признание мирового сообщества...далее, плану, независимы мировом масштабе, развивайтесь здоровье...только планы нашего гос-ва не входит поднять экономику абхазии самостоятельной страны...ну наберут кредитов, снова оплатим, восстановим - россия начнет пропаганду против абхазии, делать??? - войти состав россии, 10 -15 лет независимости это допустимо...и радостью это сделаем, стратегический район оочень заманчивый.....для истории десятилетия - это чем))))и наш народ начнет думать головой, не пятой точкой - понятия не имею))))ждите)))и сами увидите)))... ", 05 сентября 2013
1648," туда ногой - всем скажу! сколько лет не прошло - восстанавливаться это полудикая страна не собирается. все, построено сссре, крошится, рушится, приходит запустение. удобно ненапряжно живется. нам цинично экскурсовод (арнольд) заметил: нам картошку, овощи выращивать, горбатиться? год собрал мандарины - продал - гуляй весь год . ездили августе 2013. антисанитария, цены завышены. земляки, россияне, уважайте - не берите мед них. угощают, возможно натуральным дегустации (предположение - привезенным россии), продают аккуратно запакованную густую карамель - банках бутафорских пасеках. это узнали, надули (на 1600 рублей) лесном меде. не можете покупки воздержаться - попробуйте купленное прямо продавце. деньги стригут всем, качество не отвечают, спросить равно не кого будет. пожаловаться? не смешите - это далекая цивилизации страна, туризма не доросла не дорастет, ее, уважаемые земляки подкармливать будете, приезжая туда. воспринимают не гостей, жертву, которую обобрать липку, иначе сосед соседнего прилавка оберет. проклинаю отдых, красоты смарку. - начните уважать - не ведитесь рекламу. поверьте, не уважают, имеют самым поскудным образом... ", 04 сентября 2013
1649," оооо отдохнули незабываемо! 13-27 августа! почитав отзывы, таки решились поехать, да разхваливали...в общем жильем договорились заранее, встретили, прям аэропорту, мужчина который встретил нас, должен поселить себя, интернете посмотрели, номер ашикарнейшие, 5-ти звездочной гостиннице, не гладко началось хотелось бы, отдыхать намеренны пицунде, привезли ул.монашеское ущелье, веселье началось, мужчина остановил машину, вышли, время часа ночи, нам сказал, мест нет, поселет своим соседям, подошел женщине, сказал своем языке, поле сказала, 5 мест, раскладушку кухне поставим нормально, естественно возмутились, нам ответил, не хамите, начнем хамить, делаем вас, таком угрожающем тоне! привезли дом, вышли, пошли осматривать, наши глаза просто выпали, комнатах мебель тронь развалиться, постельное белье грязное, душе песок, углам паутина пауки, басиком не наступишь, туалеты вокзале раньше были, дырка земле запах души, решили попить чаю дороги, кружки грялзные, грязь не отмывается, общем полная антисанитария, выбора не было, хотя хозяева утверждали, утром встанем нам понравится, уезжать не захотим, общем легли спать, это наверное самая худшая ночь моей жизни ладно, уторм проснувшись, решили сходить магазин, позавтркать, дойдя него, прилавки нем оказались пусты, берем чемоданы зубы, такси, едем гагры, нам мужчина местный говорит, отдыха детьми подойдет прекраный тихий город гудаута, везут туда, вокруг конкретная разруха, знаете такое ощущение, стояло войны стоит сих пор, бомбежки, привезли старой женщине, которой последствии жили, мебель старовата, чисто территория аккуратная, помидоры, инжир, виноград, кукурузу ели огорода! море да чистое, пляжи не убираются, таки молодые хотелось чуточку гульнуть абхазии, нам объяснили центр города, отправились туда, кругом разруха, подругому не скажешь, центра не нашли такового нет, одни повторюсьразвалины, проблемы не закончились, читали интернете, сбербанки россии абхазии есть! оказалась просто нет абхазии вообще, дня подряд ездили гагры, снять деньги коммерчиском банке, закрыт, таки сняли, спасибо хозяйке, понимающая оказалась, заняла денег! ребенок инфекцию подхватил, счастью обошлось, легко отделались сказалать, пришли больницу, дети лежат просто живые, больницы одно название, нет окон дверей, прямом смысле, одному ребенку, день 30 капельниц, вобщем ужаааааааааас, съездили экскурсию озеро рица, это красивейшее место, экскурчии не организованные, очень долго! новый афон ездили сами, эмоции зашкаливвали, посители старую гагру, везде свнарник, ужас! урн нет вообще! да мужчины извиняюсь выражения озобоченные конец, глазами раздевают не важно кем ты, мужом парнем! фрукты дорогие, цены продукты выше россии... туда границу проходили часа 2, обратно 10 минут, хотя выехали 6 часов вылета, сказали дикие пробки, окозалось общем попадешь, оставшееся время провели аэропорту, очень веселая компания, благодаря друг другу нами приключалось проходило менее болезнено! отдохнули, общем скажу одно, такие деньги, границу съездить, абхазии делать не чего! извиняюсь ошибки пишу быстро.. ", 04 сентября 2013
1650," приятного отдыха экстрималам! читаю отзывы. написано. приезда абхазию неделю нашем побережье поверьте прекрасно отдыхала,но договоренность.мы поехали абхазию,жаль не поверила отзывам! приехали 3 ночи. благо своей машине. поселили 4-х 3 кровати,одна которых сломана. это цветочки,ягоды ждали утром.переселять видимо никто не собирался. ночи развалюхе ребенком кое-как выдержала,а очень сильно возмутилась.на кухне вся женская половина отдыхающего населения.и каждая очень рада такому отдыху .цены просто поражают. заштатном кафе дорогом ресторане просто поразительно. приходилось свое семейство дома кормить. не коем случае не сосисками 280 рублей.так спрашивается отдых ездить кухне торчать? это не разочарования,столько антисанитарии абхазии нигде не видела.грязь везде.правда писала миновала инфекция слава богу,но это благодаря тому ,что сама медик надзиратель всеми следила.в жизни столько наставлений детям не давала, поверьте. старший сын сказал,что вообще занудной первый 15 лет увидел.но это помогло не заболеть. уезжали сожаления,разочарованные,уставшие, отдых удался. поэтому неделю решили задержаться нашем побережье, действительно отдохнули.абхазия показалось людей экстримальных,а семьи детьми трудновато.вечная проблема накормить не отравить.искупать не заболеть.и мое мнение разделяли жил нами,а это 6 семей.были впервые желания туда поехать нет. слишком велик риск. не хочется отговаривать людей,и это не правильно,я просто высказала свое мнение.нам рисовали сказку,а попали фильм ужасов.у каждого свое мнение.реальность каждый должен увидеть сам.мы это увидели! ", 04 сентября 2013
1651," господа некоторых послушать, не отдыхе были, бог знает где. лично абхазии очень понравилось. отдыхала частном секторе старой гагре, хозяева которых отдыхала замечательные, гостеприимные, милые люди. находясь абхазии, посетила множество красивейших мест, купалась море не заболела, просто необходимо соблюдать правило личной гигиены, пить попало не попало, почаще мыть руки едой. хотя приехала абхазию, отдыхающие голос говорили, обязательно заболею, переболели. поговорив отдыхающими выяснилось. - съел чебурек, который купили находясь пляже, - попил воды крана, извините попейте водицы крана находясь своей квартире съешьте чебурек купленный россии находясь пляже, просто уверена результат. хочу сказать, находясь абхазии 18 августа 29 августа 2013 года, местных жителей не нагрубили не нахамил, перейдя границу оказавшись своей родной территории услышала интересного незнакомых русских людей. хамы это ещё подумать надо. отзывах услышала том, вино разбавленное, хотите сказать , находясь россии употребляете, натуральный продукт? - не очень это вериться. не нравиться вино - не пейте. находясь абхазии посмотреть не обязательно пить вино. многие говорят, грязи улице, господа, грязь разводит - не сами туристы матушки россии . сама видела, наводят порядок улицах пляже, видимо не успевают наводить порядок нами - господами. лично абхазия понравилась её обязательно ещё навещу. прошу прощения кого - обидела. ", 03 сентября 2013
1652," абхазии красиво, опасно августе 2013 года отправила маму, сестренку 20 лет дочь 5 лет отдыхать абхазию. 7 дней пришлось купить билет самолет прилететь ним, т.к. сильно заболел ребенок. врач, прилетела абхазию мешком лекарств оставшиеся 7 дней лечила ребенка, да маму сестренкой, т.к. заболели. 6 день заболела я. ребята, это не акклиматизация. жили частном секторе слышали достоверную информацию том, сточные воды сливаются море, болеют приезжие местные не отстают, сами хозяева частных приютов скрывают это дабы заработать. скорая вызова не выезжает. лекарства продаже есть, дороговато. ребенок начал болеть странно-заболел вечером живот, утром поднялась температура 39,3, заболело горло, началась рвота, поноса не было. энтерофурил прочее не помогли. пришлось колоть антибиотики. вроде устаканилось получилось доотдохнуть, приезде начала подниматься температура начался жуткий понос. 2 сутки возвращении заболел самым наш папа. лечим извините тиф, холеру, дезинтирию. поверьте это имеет место быть. слышала хорошие отзывы отдыхе абхазии, судя количеству отрицательных моему опыту, люди будьте бдительны. нет цивилизации. очень жаль природный дар, красоту, которую никто не бережет, растрачивает делает нем деньги. ", 03 сентября 2013
